cause_name,sex,age,deaths,ylls,ylds,dalys
Hypertensive heart disease,Female,20 to 24,471.2533305,30335.13636,130.7640525,30465.90042
Hypertensive heart disease,Female,35 to 39,983.8345,48744.02881,609.2545721,49353.28338
Hypertensive heart disease,Female,30 to 34,741.6218356,40404.67191,343.4729264,40748.14484
Hypertensive heart disease,Female,65 to 69,15435.22553,331693.3258,6211.449056,337904.7748
Hypertensive heart disease,Female,80 plus,34038.32348,246789.8403,8785.706865,255575.5472
Hypertensive heart disease,Female,Under 5,321.5482296,27455.78656,24.43095419,27480.21752
Hypertensive heart disease,Female,75 to 79,17467.8557,233015.3087,5655.627397,238670.9361
Hypertensive heart disease,Female,55 to 59,8575.563107,260950.3143,4346.07357,265296.3879
Hypertensive heart disease,Female,15 to 19,310.644552,21505.76654,82.17138833,21587.93793
Hypertensive heart disease,Female,40 to 44,1617.204163,72195.19118,1181.310561,73376.50174
Cardiomyopathy and myocarditis,Female,25 to 29,585.0469954,34782.49071,546.8242674,35329.31498
Cardiomyopathy and myocarditis,Female,65 to 69,2027.403758,43567.60905,3201.300954,46768.91
Cardiomyopathy and myocarditis,Female,45 to 49,1075.466542,42815.58898,1773.575321,44589.1643
Cardiomyopathy and myocarditis,Female,50 to 54,1084.265459,38046.79157,2213.701139,40260.49271
Cardiomyopathy and myocarditis,Female,60 to 64,1920.661732,49727.033,2649.537275,52376.57027
Cardiomyopathy and myocarditis,Female,30 to 34,653.5321625,35605.41417,650.5321738,36255.94634
Cardiomyopathy and myocarditis,Female,80 plus,4005.983672,29013.18818,1906.364493,30919.55268
Cardiomyopathy and myocarditis,Female,10 to 14,235.4303868,17479.73625,265.8249602,17745.56121
Cardiomyopathy and myocarditis,Female,5 to 9,278.341234,22077.52543,258.780747,22336.30618
Cardiomyopathy and myocarditis,Female,35 to 39,627.4388128,31086.08018,820.6616527,31906.74183
Cardiomyopathy and myocarditis,Female,20 to 24,513.7850756,33073.06927,418.0388504,33491.10813
Cardiomyopathy and myocarditis,Female,70 to 74,1982.487317,34242.02522,3258.490329,37500.51555
Cardiomyopathy and myocarditis,Female,Under 5,1334.038524,113952.7706,142.9070793,114095.6776
Cardiomyopathy and myocarditis,Female,75 to 79,1992.039963,26570.36872,2328.033095,28898.40181
Cardiomyopathy and myocarditis,Female,55 to 59,1602.563871,48765.10085,2524.3181,51289.41895
Cardiomyopathy and myocarditis,Female,15 to 19,401.8008189,27816.68663,345.0241765,28161.71081
Cardiomyopathy and myocarditis,Female,40 to 44,741.3585137,33095.05533,1168.288187,34263.34352
Atrial fibrillation and flutter,Female,80 plus,279.8164368,2029.158369,627.9454852,2657.103854
Atrial fibrillation and flutter,Female,70 to 74,84.76028209,1464.058965,257.1324423,1721.191408
Atrial fibrillation and flutter,Female,45 to 49,10.35474214,412.235435,31.32514269,443.5605777
Atrial fibrillation and flutter,Female,50 to 54,12.73973531,447.0421708,61.1568034,508.1989742
Atrial fibrillation and flutter,Female,40 to 44,5.514826742,246.1878249,24.84837989,271.0362048
Atrial fibrillation and flutter,Female,35 to 39,4.500619946,222.9758251,15.97417254,238.9499977
Atrial fibrillation and flutter,Female,55 to 59,28.35608912,862.8708966,134.5806372,997.4515338
Atrial fibrillation and flutter,Female,65 to 69,48.69036413,1046.348235,194.7845102,1241.132745
Atrial fibrillation and flutter,Female,30 to 34,5.234344936,285.1749769,4.486235884,289.6612128
Atrial fibrillation and flutter,Female,60 to 64,39.73193605,1028.689884,200.1694725,1228.859356
Atrial fibrillation and flutter,Female,75 to 79,111.6438386,1489.234911,262.6143929,1751.849304
Peripheral vascular disease,Female,50 to 54,14.22598753,499.177522,28.08189094,527.259413
Peripheral vascular disease,Female,65 to 69,43.47107193,934.1423443,1281.025516,2215.16786
Peripheral vascular disease,Female,60 to 64,35.94218588,930.5546617,535.1543358,1465.708998
Peripheral vascular disease,Female,70 to 74,64.70170021,1117.495831,2166.432361,3283.928192
Peripheral vascular disease,Female,40 to 44,6.336180262,282.8479409,0.266879961,283.1148209
Peripheral vascular disease,Female,75 to 79,87.10359738,1161.702171,2576.560012,3738.262183
Peripheral vascular disease,Female,45 to 49,7.390590759,294.2253786,2.148793228,296.3741719
Peripheral vascular disease,Female,55 to 59,21.44964787,652.6890435,123.9109367,776.5999802
Peripheral vascular disease,Female,80 plus,233.7841142,1691.437205,5563.48316,7254.920365
Endocarditis,Female,50 to 54,213.4724248,7490.891897,110.1091934,7601.00109
Endocarditis,Female,30 to 34,130.6576275,7118.423864,51.12021,7169.544074
Endocarditis,Female,20 to 24,121.1110238,7796.061324,39.92377012,7835.985094
Endocarditis,Female,80 plus,969.2333184,7030.991032,101.7601408,7132.751173
Endocarditis,Female,40 to 44,182.0801316,8128.428716,54.8417498,8183.270466
Endocarditis,Female,45 to 49,231.5038961,9216.506015,86.66453828,9303.170553
Endocarditis,Female,5 to 9,42.58506464,3377.770638,26.34801346,3404.118652
Endocarditis,Female,10 to 14,38.08924066,2828.001885,18.6977466,2846.699632
Endocarditis,Female,65 to 69,384.5847905,8264.701755,152.0660579,8416.767813
Endocarditis,Female,60 to 64,376.1145064,9737.932019,109.7428908,9847.67491
Endocarditis,Female,15 to 19,89.11659429,6169.496496,37.59229913,6207.088796
Endocarditis,Female,75 to 79,538.8070104,7187.531383,114.4991965,7302.030579
Endocarditis,Female,70 to 74,535.9630801,9257.700986,138.4136999,9396.114685
Endocarditis,Female,35 to 39,140.5903072,6965.523544,47.20527227,7012.728817
Endocarditis,Female,25 to 29,139.2996628,8281.74778,48.35735113,8330.105131
Endocarditis,Female,Under 5,194.7127165,16637.60888,19.51700687,16657.12589
Endocarditis,Female,55 to 59,289.2946899,8803.260499,111.270421,8914.53092
Other cardiovascular and circulatory diseases,Female,30 to 34,224.7602825,12245.2779,23495.99803,35741.27593
Other cardiovascular and circulatory diseases,Female,15 to 19,148.6686657,10292.29588,24585.01642,34877.31229
Other cardiovascular and circulatory diseases,Female,25 to 29,211.1684863,12554.54693,22126.74609,34681.29303
Other cardiovascular and circulatory diseases,Female,50 to 54,585.8843983,20559.19348,53730.16419,74289.35767
Other cardiovascular and circulatory diseases,Female,40 to 44,261.0380001,11653.29811,51041.76385,62695.06197
Other cardiovascular and circulatory diseases,Female,20 to 24,204.7109846,13177.48707,22205.08681,35382.57388
Other cardiovascular and circulatory diseases,Female,5 to 9,30.4758556,2417.289984,941.744545,3359.034529
Other cardiovascular and circulatory diseases,Female,45 to 49,395.3136605,15737.9988,50633.84675,66371.84555
Other cardiovascular and circulatory diseases,Female,80 plus,2946.444336,21364.34673,48707.65669,70072.00342
Other cardiovascular and circulatory diseases,Female,65 to 69,1272.10173,27337.05007,46033.40403,73370.4541
Other cardiovascular and circulatory diseases,Female,75 to 79,1447.188712,19304.75474,40097.23432,59401.98906
Other cardiovascular and circulatory diseases,Female,Under 5,103.1154777,8829.584098,276.077243,9105.661341
Other cardiovascular and circulatory diseases,Female,60 to 64,1158.0723,29983.48924,59316.69796,89300.18721
Other cardiovascular and circulatory diseases,Female,70 to 74,1398.959421,24164.51075,45686.80524,69851.31599
Other cardiovascular and circulatory diseases,Female,55 to 59,824.8006473,25098.65271,62086.50929,87185.162
Other cardiovascular and circulatory diseases,Female,10 to 14,42.48482194,3154.363626,5293.279966,8447.643592
Other cardiovascular and circulatory diseases,Female,35 to 39,204.105821,10112.43588,27436.13853,37548.57441
Chronic obstructive pulmonary disease,Female,5 to 9,133.8772254,10618.90042,35597.45939,46216.35981
Chronic obstructive pulmonary disease,Female,25 to 29,906.1937589,53877.02784,156700.7657,210577.7936
Chronic obstructive pulmonary disease,Female,80 plus,83746.5674,610185.0859,138279.8696,748464.9555
Chronic obstructive pulmonary disease,Female,45 to 49,4161.864961,165696.6345,340955.5884,506652.2229
Chronic obstructive pulmonary disease,Female,65 to 69,45006.98044,967318.7921,257988.5404,1225307.332
Chronic obstructive pulmonary disease,Female,15 to 19,485.2262305,33591.1599,82911.69277,116502.8527
Chronic obstructive pulmonary disease,Female,70 to 74,62539.37755,1080469.997,212562.5696,1293032.566
Chronic obstructive pulmonary disease,Female,50 to 54,8737.25577,306625.4478,352646.354,659271.8018
Chronic obstructive pulmonary disease,Female,60 to 64,31440.84168,814070.863,317120.083,1131190.946
Chronic obstructive pulmonary disease,Female,75 to 79,56369.82227,752268.0679,147005.0041,899273.072
Chronic obstructive pulmonary disease,Female,40 to 44,2264.27376,101092.1722,307845.6967,408937.8689
Chronic obstructive pulmonary disease,Female,10 to 14,208.1980977,15458.78915,60234.47585,75693.265
Chronic obstructive pulmonary disease,Female,35 to 39,1717.717106,85110.05101,265360.3999,350470.4509
Chronic obstructive pulmonary disease,Female,Under 5,1367.167692,117661.3587,11238.54289,128899.9016
Chronic obstructive pulmonary disease,Female,20 to 24,475.1046244,30582.85139,109320.7487,139903.6001
Chronic obstructive pulmonary disease,Female,55 to 59,19296.27478,587234.4355,353037.6905,940272.126
Chronic obstructive pulmonary disease,Female,30 to 34,981.4319427,53469.88687,214165.9754,267635.8623
Pneumoconiosis,Female,10 to 14,9.358356827,694.8328752,15.87149632,710.7043715
Pneumoconiosis,Female,40 to 44,950.6568032,42442.80479,167.1102734,42609.91506
Pneumoconiosis,Female,50 to 54,4918.670747,172617.0218,212.1462609,172829.168
Pneumoconiosis,Female,Under 5,4.574210752,386.1562592,0.822949518,386.9792088
Pneumoconiosis,Female,55 to 59,8539.958281,259890.7167,225.2687307,260115.9854
Pneumoconiosis,Female,30 to 34,456.7657254,24885.28303,115.8903675,25001.17339
Pneumoconiosis,Female,5 to 9,10.18972932,808.2309792,5.929634976,814.1606142
Pneumoconiosis,Female,45 to 49,1898.581435,75587.91798,193.0431247,75780.96111
Pneumoconiosis,Female,25 to 29,422.8916394,25142.3547,88.64524459,25230.99995
Pneumoconiosis,Female,60 to 64,12270.58408,317710.1043,212.3785041,317922.4828
Pneumoconiosis,Female,80 plus,27690.73317,201727.9299,134.0430576,201861.9729
Pneumoconiosis,Female,15 to 19,281.1737282,19465.27653,35.96004807,19501.23658
Pneumoconiosis,Female,65 to 69,14248.74307,306237.6745,181.1728305,306418.8473
Pneumoconiosis,Female,20 to 24,419.324751,26992.09645,61.47842148,27053.57487
Pneumoconiosis,Female,70 to 74,15500.99739,267799.4523,159.3983857,267958.8507
Pneumoconiosis,Female,35 to 39,756.436864,37479.47465,142.4726413,37621.94729
Pneumoconiosis,Female,75 to 79,14765.29975,197037.4588,122.3049475,197159.7637
Asthma,Female,65 to 69,15169.48785,326027.8889,18721.87035,344749.7593
Asthma,Female,5 to 9,478.7664766,37974.89474,71612.49415,109587.3889
Asthma,Female,15 to 19,490.4569016,33953.23398,81829.74737,115782.9814
Asthma,Female,45 to 49,5659.274533,225312.3418,34762.91763,260075.2594
Asthma,Female,80 plus,23937.40968,174408.8709,8367.648468,182776.5193
Asthma,Female,30 to 34,1016.016593,55354.11057,36906.43748,92260.54804
Asthma,Female,60 to 64,13248.43332,343029.4522,24906.12273,367935.575
Asthma,Female,25 to 29,819.1891863,48703.84315,39648.3336,88352.17675
Asthma,Female,70 to 74,19040.42791,328947.9742,14616.04523,343564.0194
Asthma,Female,50 to 54,5302.711098,186096.4424,32626.87891,218723.3213
Asthma,Female,20 to 24,604.8377323,38933.43238,50513.24291,89446.67529
Asthma,Female,Under 5,897.6658142,75781.22034,1058.79821,76840.01855
Asthma,Female,10 to 14,483.6947116,35913.31537,131604.0344,167517.3498
Asthma,Female,40 to 44,3024.389055,135026.7562,35335.62755,170362.3837
Asthma,Female,35 to 39,2282.385604,113086.5706,35802.64173,148889.2123
Asthma,Female,75 to 79,16620.2314,221792.0631,10038.81006,231830.8732
Asthma,Female,55 to 59,9266.023516,281988.0041,29959.15978,311947.1639
Interstitial lung disease and pulmonary sarcoidosis,Female,5 to 9,34.89975014,2768.185332,58.94295852,2827.128291
Interstitial lung disease and pulmonary sarcoidosis,Female,60 to 64,10522.74461,272451.1541,616.7196577,273067.8738
Interstitial lung disease and pulmonary sarcoidosis,Female,25 to 29,429.6489178,25543.82121,330.467078,25874.28828
Interstitial lung disease and pulmonary sarcoidosis,Female,45 to 49,1863.714796,74199.10933,575.5046587,74774.61399
Interstitial lung disease and pulmonary sarcoidosis,Female,50 to 54,4442.023992,155884.669,624.5736918,156509.2427
Interstitial lung disease and pulmonary sarcoidosis,Female,20 to 24,393.7238641,25344.44395,247.5151436,25591.95909
Interstitial lung disease and pulmonary sarcoidosis,Female,70 to 74,15625.56126,269940.2995,462.8205405,270403.12
Interstitial lung disease and pulmonary sarcoidosis,Female,75 to 79,15238.31766,203333.6464,336.0284233,203669.6749
Interstitial lung disease and pulmonary sarcoidosis,Female,15 to 19,269.1271001,18631.74267,171.0224786,18802.76515
Interstitial lung disease and pulmonary sarcoidosis,Female,80 plus,27595.69462,200837.3272,277.4514438,201114.7787
Interstitial lung disease and pulmonary sarcoidosis,Female,55 to 59,7298.726073,222111.3229,657.0226021,222768.3455
Interstitial lung disease and pulmonary sarcoidosis,Female,30 to 34,468.4264643,25520.5776,406.2940177,25926.87162
Interstitial lung disease and pulmonary sarcoidosis,Female,Under 5,28.20102065,2380.738718,11.06693832,2391.805656
Interstitial lung disease and pulmonary sarcoidosis,Female,35 to 39,739.5943466,36644.24268,460.5439411,37104.78663
Interstitial lung disease and pulmonary sarcoidosis,Female,10 to 14,27.10273233,2012.408539,109.21681,2121.625349
Interstitial lung disease and pulmonary sarcoidosis,Female,65 to 69,12311.8167,264600.0781,526.7180289,265126.7961
Interstitial lung disease and pulmonary sarcoidosis,Female,40 to 44,956.448786,42700.32999,508.7231083,43209.0531
Other chronic respiratory diseases,Female,5 to 9,167.1359849,13256.92534,1457.296529,14714.22187
Other chronic respiratory diseases,Female,15 to 19,139.3691941,9648.393885,3394.535235,13042.92912
Other chronic respiratory diseases,Female,45 to 49,474.5275014,18892.14726,13959.51103,32851.65829
Other chronic respiratory diseases,Female,60 to 64,1204.246087,31180.20808,12974.84479,44155.05287
Other chronic respiratory diseases,Female,20 to 24,172.2366085,11086.97185,4477.238146,15564.20999
Other chronic respiratory diseases,Female,65 to 69,1761.969019,37867.56057,10554.53796,48422.09854
Other chronic respiratory diseases,Female,80 plus,2757.430722,20064.56908,5661.117424,25725.68651
Other chronic respiratory diseases,Female,30 to 34,126.7345656,6904.689558,8770.369578,15675.05914
Other chronic respiratory diseases,Female,70 to 74,1419.658895,24525.08337,8700.785734,33225.8691
Other chronic respiratory diseases,Female,35 to 39,196.016338,9711.9827,10867.40406,20579.38676
Other chronic respiratory diseases,Female,25 to 29,124.011298,7372.829037,6419.023359,13791.8524
Other chronic respiratory diseases,Female,75 to 79,1352.498961,18046.63104,6016.970602,24063.60164
Other chronic respiratory diseases,Female,10 to 14,132.9362294,9869.99824,2466.177862,12336.1761
Other chronic respiratory diseases,Female,Under 5,1287.220428,110745.4292,460.1314757,111205.5606
Other chronic respiratory diseases,Female,55 to 59,833.1995327,25355.94192,14445.45108,39801.393
Other chronic respiratory diseases,Female,50 to 54,632.9830116,22213.65781,14434.53939,36648.19719
Other chronic respiratory diseases,Female,40 to 44,252.9186025,11291.5657,12607.85419,23899.4199
Cirrhosis due to hepatitis B,Female,60 to 64,2817.827105,72955.07367,1032.751022,73987.82469
Cirrhosis due to hepatitis B,Female,80 plus,2398.215881,17370.26139,228.5031592,17598.76455
Cirrhosis due to hepatitis B,Female,45 to 49,1504.082303,59879.19656,855.8176571,60735.01422
Cirrhosis due to hepatitis B,Female,40 to 44,828.1605318,36969.22655,639.3336495,37608.56019
Cirrhosis due to hepatitis B,Female,25 to 29,488.6006054,29048.73543,768.0834514,29816.81888
Cirrhosis due to hepatitis B,Female,70 to 74,3197.254724,55221.6802,776.5032611,55998.18346
Cirrhosis due to hepatitis B,Female,65 to 69,3241.288315,69653.40542,942.5984777,70596.00389
Cirrhosis due to hepatitis B,Female,20 to 24,572.4649045,36849.88222,883.5808207,37733.46304
Cirrhosis due to hepatitis B,Female,55 to 59,2975.632825,90547.13424,1115.861362,91662.9956
Cirrhosis due to hepatitis B,Female,30 to 34,465.0267536,25335.35625,607.0823917,25942.43865
Cirrhosis due to hepatitis B,Female,50 to 54,1925.167232,67552.6732,1041.041838,68593.71504
Cirrhosis due to hepatitis B,Female,75 to 79,2059.293497,27463.9258,435.6413689,27899.56717
Cirrhosis due to hepatitis B,Female,5 to 9,64.29683109,5099.908854,227.7431446,5327.651998
Cirrhosis due to hepatitis B,Female,10 to 14,160.1280231,11889.07238,497.9989738,12387.07135
Cirrhosis due to hepatitis B,Female,15 to 19,257.5833161,17832.34693,736.4820795,18568.82901
Cirrhosis due to hepatitis B,Female,35 to 39,815.401569,40399.21224,576.2938313,40975.50607
Cirrhosis due to hepatitis B,Female,Under 5,70.4560847,5947.924043,42.78927192,5990.713315
Cirrhosis due to hepatitis C,Female,60 to 64,2012.231089,52097.73328,747.6120321,52845.34531
Cirrhosis due to hepatitis C,Female,20 to 24,298.1070432,19189.31692,485.8225244,19675.13945
Cirrhosis due to hepatitis C,Female,45 to 49,1174.028244,46739.36456,676.0934574,47415.45802
Cirrhosis due to hepatitis C,Female,5 to 9,51.97168309,4122.30031,182.5554228,4304.855733
Cirrhosis due to hepatitis C,Female,40 to 44,621.5072785,27744.18718,483.5509015,28227.73808
Cirrhosis due to hepatitis C,Female,50 to 54,1495.930869,52491.05533,817.8161508,53308.87148
Cirrhosis due to hepatitis C,Female,65 to 69,2227.654535,47870.96597,650.3669804,48521.33295
Cirrhosis due to hepatitis C,Female,70 to 74,2113.052054,36495.75625,514.535097,37010.29135
Cirrhosis due to hepatitis C,Female,35 to 39,582.4980087,28859.9893,417.0485853,29277.03788
Cirrhosis due to hepatitis C,Female,30 to 34,309.3773303,16855.3418,403.282494,17258.6243
Cirrhosis due to hepatitis C,Female,80 plus,1395.460736,10107.14643,130.705212,10237.85164
Cirrhosis due to hepatitis C,Female,15 to 19,128.2606433,8879.408238,387.036805,9266.445042
Cirrhosis due to hepatitis C,Female,Under 5,127.1252229,10731.94988,78.175492,10810.12538
Cirrhosis due to hepatitis C,Female,75 to 79,1307.736749,17440.7044,278.3323983,17719.0368
Cirrhosis due to hepatitis C,Female,25 to 29,294.2703028,17495.23348,469.5696481,17964.80312
Cirrhosis due to hepatitis C,Female,10 to 14,94.14432446,6989.96979,290.9273691,7280.897159
Cirrhosis due to hepatitis C,Female,55 to 59,2225.282275,67714.29174,822.4382584,68536.73
Cirrhosis due to alcohol use,Female,45 to 49,624.7850114,24873.39548,329.0962365,25202.49171
Cirrhosis due to alcohol use,Female,25 to 29,154.8976182,9209.116604,257.0102984,9466.126903
Cirrhosis due to alcohol use,Female,70 to 74,2353.643031,40651.12494,487.7523985,41138.87733
Cirrhosis due to alcohol use,Female,80 plus,2130.866879,15433.92641,165.6035416,15599.52996
Cirrhosis due to alcohol use,Female,60 to 64,1753.274716,45393.23965,558.0893787,45951.32903
Cirrhosis due to alcohol use,Female,20 to 24,158.1634877,10181.0727,255.985497,10437.05819
Cirrhosis due to alcohol use,Female,15 to 19,40.50300121,2803.999961,136.6657447,2940.665706
Cirrhosis due to alcohol use,Female,30 to 34,161.614354,8804.992836,217.9436139,9022.93645
Cirrhosis due to alcohol use,Female,75 to 79,1625.373362,21676.88741,284.5677688,21961.45517
Cirrhosis due to alcohol use,Female,55 to 59,1638.852418,49869.52801,533.7849393,50403.31295
Cirrhosis due to alcohol use,Female,65 to 69,2214.142454,47580.6537,542.2665235,48122.92022
Cirrhosis due to alcohol use,Female,50 to 54,902.7770672,31677.76624,442.1556557,32119.92189
Cirrhosis due to alcohol use,Female,35 to 39,306.2070282,15171.09017,216.9722353,15388.0624
Cirrhosis due to alcohol use,Female,40 to 44,328.0062284,14642.24558,262.8267843,14905.07237
Cirrhosis due to other causes,Female,70 to 74,1395.84673,24108.47303,332.9842875,24441.45731
Cirrhosis due to other causes,Female,45 to 49,1260.895419,50197.65958,714.8654603,50912.52504
Cirrhosis due to other causes,Female,5 to 9,619.1292038,49108.21349,2090.695212,51198.90871
Cirrhosis due to other causes,Female,25 to 29,929.7341889,55275.41878,1492.076949,56767.49573
Cirrhosis due to other causes,Female,75 to 79,798.5407252,10649.81131,167.0898578,10816.90117
Cirrhosis due to other causes,Female,55 to 59,1853.694554,56407.09438,680.9286823,57088.02306
Cirrhosis due to other causes,Female,35 to 39,1056.747564,52356.78544,736.5853631,53093.3708
Cirrhosis due to other causes,Female,60 to 64,1562.650394,40457.87155,559.1909231,41017.06248
Cirrhosis due to other causes,Female,20 to 24,1313.717418,84564.72207,2012.003873,86576.72595
Cirrhosis due to other causes,Female,10 to 14,805.4846103,59805.08808,2388.450564,62193.53864
Cirrhosis due to other causes,Female,30 to 34,733.6449065,39970.07683,967.3888425,40937.46567
Cirrhosis due to other causes,Female,15 to 19,796.9167339,55170.10767,2253.972053,57424.07972
Cirrhosis due to other causes,Female,80 plus,671.5610178,4864.154828,61.25349774,4925.408326
Cirrhosis due to other causes,Female,50 to 54,1339.121204,46988.74905,730.2275849,47718.97664
Cirrhosis due to other causes,Female,Under 5,2137.290077,180430.6766,1351.358517,181782.0351
Cirrhosis due to other causes,Female,65 to 69,1597.618415,34331.87477,468.532142,34800.40692
Cirrhosis due to other causes,Female,40 to 44,871.1097697,38886.51216,687.0774331,39573.5896
Peptic ulcer disease,Female,60 to 64,2959.762547,76632.09222,15278.32834,91910.42056
Peptic ulcer disease,Female,5 to 9,201.2676545,15964.1879,587.1791464,16551.36705
Peptic ulcer disease,Female,30 to 34,579.4272781,31568.06872,2582.236123,34150.30484
Peptic ulcer disease,Female,35 to 39,752.9276273,37306.03976,3239.801374,40545.84113
Peptic ulcer disease,Female,55 to 59,2639.31377,80317.79901,8680.916182,88998.71519
Peptic ulcer disease,Female,75 to 79,4423.284587,59021.96732,22173.45119,81195.41851
Peptic ulcer disease,Female,70 to 74,3805.727846,65744.90902,23878.45548,89623.3645
Peptic ulcer disease,Female,40 to 44,1124.1447,50189.23109,5086.163469,55275.39456
Peptic ulcer disease,Female,15 to 19,480.3729334,33254.20939,1376.766178,34630.97557
Peptic ulcer disease,Female,25 to 29,513.1153811,30507.01492,2219.136842,32726.15176
Peptic ulcer disease,Female,20 to 24,505.6135475,32545.97328,1541.92383,34087.89711
Peptic ulcer disease,Female,65 to 69,4582.895992,98492.83852,19950.77805,118443.6166
Peptic ulcer disease,Female,80 plus,8866.739247,64522.98694,14374.97049,78897.95743
Peptic ulcer disease,Female,10 to 14,330.1557964,24514.96672,976.8086253,25491.77535
Peptic ulcer disease,Female,50 to 54,2852.103163,100092.104,8514.596937,108606.7009
Peptic ulcer disease,Female,45 to 49,1557.64609,62014.6522,8664.028697,70678.6809
Gastritis and duodenitis,Female,40 to 44,343.3959911,15331.49525,24014.02939,39345.52464
Gastritis and duodenitis,Female,70 to 74,774.3016909,13375.85009,32070.75984,45446.60993
Gastritis and duodenitis,Female,5 to 9,182.814569,14500.52239,34369.31527,48869.83766
Gastritis and duodenitis,Female,35 to 39,243.7276152,12076.18263,19233.50049,31309.68313
Gastritis and duodenitis,Female,65 to 69,1113.235348,23924.4317,30397.85089,54322.28259
Gastritis and duodenitis,Female,50 to 54,727.6233693,25535.30927,26737.72904,52273.0383
Gastritis and duodenitis,Female,10 to 14,195.8324207,14541.11304,39882.0988,54423.21184
Gastritis and duodenitis,Female,55 to 59,582.5336967,17727.17876,27926.56248,45653.74123
Gastritis and duodenitis,Female,20 to 24,206.7147988,13306.06492,10911.54136,24217.60628
Gastritis and duodenitis,Female,80 plus,2310.362928,16816.34442,26007.51562,42823.86005
Gastritis and duodenitis,Female,75 to 79,897.5874707,11976.59162,27155.10497,39131.69659
Gastritis and duodenitis,Female,45 to 49,468.5005543,18652.37237,28093.56912,46745.9415
Gastritis and duodenitis,Female,15 to 19,202.1842388,13996.36268,16335.25559,30331.61827
Gastritis and duodenitis,Female,25 to 29,196.5965108,11688.54312,15492.4614,27181.00452
Gastritis and duodenitis,Female,60 to 64,633.556229,16403.57154,32206.42219,48609.99374
Gastritis and duodenitis,Female,Under 5,100.461642,8481.002292,3511.537952,11992.54024
Gastritis and duodenitis,Female,30 to 34,195.022982,10625.14509,18228.55098,28853.69607
Appendicitis,Female,50 to 54,945.2017952,33172.16568,1249.445831,34421.61151
Appendicitis,Female,70 to 74,1877.094837,32430.97095,378.7861976,32809.75715
Appendicitis,Female,80 plus,2570.695861,18764.07392,149.7372093,18913.81113
Appendicitis,Female,75 to 79,1151.84455,15372.80185,230.2681146,15603.06996
Appendicitis,Female,55 to 59,451.4470834,13738.54545,1036.731787,14775.27723
Appendicitis,Female,5 to 9,174.9576815,13877.32823,1078.659321,14955.98755
Appendicitis,Female,25 to 29,518.3478451,30818.35453,2478.728456,33297.08298
Appendicitis,Female,40 to 44,700.174942,31261.54148,1707.854424,32969.39591
Appendicitis,Female,45 to 49,640.9761249,25519.40369,1469.847826,26989.25151
Appendicitis,Female,Under 5,138.4297381,11686.28048,557.334061,12243.61454
Appendicitis,Female,35 to 39,896.4407005,44418.06662,2052.09253,46470.15915
Appendicitis,Female,60 to 64,1309.992708,33918.44737,770.6224935,34689.06986
Appendicitis,Female,20 to 24,783.7770384,50450.69483,2468.001343,52918.69617
Appendicitis,Female,65 to 69,808.8579948,17384.50188,522.4086781,17906.91056
Appendicitis,Female,30 to 34,303.7144564,16546.81992,2359.30872,18906.12864
Appendicitis,Female,10 to 14,344.6128936,25588.5525,1699.220092,27287.77259
Appendicitis,Female,15 to 19,485.9199339,33637.88339,2117.618366,35755.50176
Paralytic ileus and intestinal obstruction,Female,5 to 9,625.8743287,49643.22465,37.73521679,49680.95987
Paralytic ileus and intestinal obstruction,Female,80 plus,7135.329563,51740.10387,172.4095862,51912.51345
Paralytic ileus and intestinal obstruction,Female,25 to 29,1459.892065,86796.64268,62.84248597,86859.48516
Paralytic ileus and intestinal obstruction,Female,50 to 54,2392.745342,83962.50977,154.9404462,84117.45021
Paralytic ileus and intestinal obstruction,Female,70 to 74,4230.20542,73073.26625,149.2564315,73222.52268
Paralytic ileus and intestinal obstruction,Female,Under 5,505.2415674,42652.64638,180.9962768,42833.64266
Paralytic ileus and intestinal obstruction,Female,75 to 79,4246.30627,56648.07269,167.8017326,56815.87442
Paralytic ileus and intestinal obstruction,Female,30 to 34,1141.549145,62193.31263,88.03754776,62281.35018
Paralytic ileus and intestinal obstruction,Female,40 to 44,1044.605635,46634.00767,126.7709227,46760.7786
Paralytic ileus and intestinal obstruction,Female,45 to 49,2069.559508,82393.66124,146.6997067,82540.36094
Paralytic ileus and intestinal obstruction,Female,55 to 59,2355.803348,71684.18531,154.840656,71839.02596
Paralytic ileus and intestinal obstruction,Female,10 to 14,206.5177219,15332.32727,15.33746834,15347.66474
Paralytic ileus and intestinal obstruction,Female,65 to 69,2517.336934,54093.46161,145.9785921,54239.4402
Paralytic ileus and intestinal obstruction,Female,35 to 39,1157.971496,57373.38905,107.6036631,57480.99271
Paralytic ileus and intestinal obstruction,Female,20 to 24,1270.06108,81753.64471,32.63094385,81786.27565
Paralytic ileus and intestinal obstruction,Female,60 to 64,3760.169435,97352.89076,152.2907834,97505.18155
Paralytic ileus and intestinal obstruction,Female,15 to 19,932.7231325,64569.76576,17.74739555,64587.51316
"Inguinal, femoral, and abdominal hernia",Female,50 to 54,123.2128658,4323.440972,985.5550279,5308.996
"Inguinal, femoral, and abdominal hernia",Female,35 to 39,45.65229083,2261.915101,382.3488803,2644.263981
"Inguinal, femoral, and abdominal hernia",Female,25 to 29,59.52379385,3538.943864,273.0544038,3811.998268
"Inguinal, femoral, and abdominal hernia",Female,75 to 79,234.7502818,3131.062563,1549.883829,4680.946392
